,width,height
140500,512,256
140501,512,256
140502,512,208
140503,512,208
140504,512,208
140505,512,208
140506,512,256
140507,512,208
140508,512,256
140509,512,256
140510,512,256
140511,512,256
140512,512,208
140513,512,208
140514,512,256
140515,512,208
140516,512,208
140517,512,208
140518,512,256
140519,512,208
140520,512,256
140521,512,256
140522,512,256
140523,512,256
140524,512,208
140525,512,256
140526,512,256
140527,512,256
140528,512,208
140529,512,256
140530,512,256
140531,512,208
140532,512,256
140533,512,256
140534,512,208
140535,512,256
140536,512,256
140537,512,256
140538,512,256
140539,512,208
140540,512,256
140541,512,256
140542,512,256
140543,512,208
140544,512,208
140545,512,208
140546,512,208
140547,512,208
140548,512,256
140549,512,256
140550,512,208
140551,512,208
140552,512,208
140553,512,256
140554,512,256
140555,512,256
140556,512,256
140557,512,208
140558,512,208
140559,512,256
140560,512,256
140561,512,208
140562,512,256
140563,512,256
140564,512,256
140565,512,256
140566,512,256
140567,512,208
140568,512,208
140569,512,256
140570,512,256
140571,512,208
140572,512,256
140573,512,256
140574,512,208
140575,512,208
140576,512,208
140577,512,208
140578,512,256
140579,512,256
140580,512,256
140581,512,208
140582,512,256
140583,512,208
140584,512,208
140585,512,208
140586,512,208
140587,512,208
140588,512,208
140589,512,208
140590,512,208
140591,512,256
140592,512,256
140593,512,208
140594,512,208
140595,512,208
140596,512,208
140597,512,256
140598,512,208
140599,512,256
140600,512,256
140601,512,255
140602,512,256
140603,512,208
140604,512,256
140605,512,208
140606,512,208
140607,512,208
140608,512,256
140609,512,208
140610,512,256
140611,512,256
140612,512,256
140613,512,256
140614,512,208
140615,512,256
140616,512,256
140617,512,208
140618,512,256
140619,512,256
140620,512,208
140621,512,256
140622,512,256
140623,512,256
140624,512,208
140625,512,208
140626,512,208
140627,512,208
140628,512,208
140629,512,256
140630,512,256
140631,512,208
140632,512,208
140633,512,256
140634,512,256
140635,512,208
140636,512,256
140637,512,256
140638,512,256
140639,512,256
140640,512,208
140641,512,208
140642,512,208
140643,512,256
140644,512,208
140645,512,208
140646,512,256
140647,512,256
140648,512,256
140649,512,256
140650,512,208
140651,512,208
140652,512,256
140653,512,256
140654,512,256
140655,512,256
140656,512,208
140657,512,208
140658,512,256
140659,512,256
140660,512,208
140661,512,256
140662,512,208
140663,512,256
140664,512,256
140665,512,256
140666,512,256
140667,512,208
140668,512,256
140669,512,208
140670,512,208
140671,512,256
140672,512,256
140673,512,208
140674,512,208
140675,512,208
140676,512,208
140677,512,208
140678,512,256
140679,512,256
140680,512,208
140681,512,208
140682,512,256
140683,512,208
140684,512,208
140685,512,208
140686,512,208
140687,512,208
140688,512,256
140689,512,208
140690,512,256
140691,512,208
140692,512,208
140693,512,256
140694,512,256
140695,512,256
140696,512,256
140697,512,208
140698,512,256
140699,512,256
140700,512,256
140701,512,208
140702,512,256
140703,512,208
140704,512,256
140705,512,208
140706,512,256
140707,512,256
140708,512,256
140709,512,256
140710,512,256
140711,512,256
140712,512,208
140713,512,256
140714,512,256
140715,512,208
140716,512,256
140717,512,256
140718,512,208
140719,512,208
140720,512,208
140721,512,208
140722,512,208
140723,512,208
140724,512,256
140725,512,256
140726,512,208
140727,512,256
140728,512,256
140729,512,208
140730,512,256
140731,512,208
140732,512,208
140733,512,256
140734,512,208
140735,512,256
140736,512,256
140737,512,256
140738,512,256
140739,512,208
140740,512,208
140741,512,208
140742,512,208
140743,512,208
140744,512,256
140745,512,256
140746,512,256
140747,512,208
140748,512,208
140749,512,208
140750,512,256
140751,512,208
140752,512,256
140753,512,256
140754,512,208
140755,512,256
140756,512,208
140757,512,256
140758,512,208
140759,512,256
140760,512,208
140761,512,207
140762,512,208
140763,512,256
140764,512,208
140765,512,256
140766,512,208
140767,512,208
140768,512,256
140769,512,208
140770,512,208
140771,512,256
140772,512,208
140773,512,208
140774,512,208
140775,512,256
140776,512,256
140777,512,208
140778,512,208
140779,512,256
140780,512,256
140781,512,256
140782,512,256
140783,512,255
140784,512,256
140785,512,256
140786,512,208
140787,512,208
140788,512,208
140789,512,208
140790,512,256
140791,512,256
140792,512,256
140793,512,256
140794,512,208
140795,512,208
140796,512,208
140797,512,208
140798,512,256
140799,512,256
140800,512,256
140801,512,256
140802,512,208
140803,512,256
140804,512,256
140805,512,208
140806,512,256
140807,512,208
140808,512,256
140809,512,208
140810,512,256
140811,512,208
140812,512,256
140813,512,208
140814,512,208
140815,512,208
140816,512,208
140817,512,208
140818,512,208
140819,512,208
140820,512,256
140821,512,208
140822,512,208
140823,512,208
140824,512,208
140825,512,256
140826,512,208
140827,512,256
140828,512,256
140829,512,256
140830,512,208
140831,512,256
140832,512,208
140833,512,256
140834,512,208
140835,512,256
140836,512,208
140837,512,256
140838,512,256
140839,512,256
140840,512,208
140841,512,256
140842,512,208
140843,512,208
140844,512,256
140845,512,256
140846,512,208
140847,512,208
140848,512,256
140849,512,256
140850,512,208
140851,512,256
140852,512,256
140853,512,256
140854,512,256
140855,512,208
140856,512,256
140857,512,208
140858,512,256
140859,512,256
140860,512,256
140861,512,256
140862,512,208
140863,512,208
140864,512,256
140865,512,256
140866,512,208
140867,512,208
140868,512,256
140869,512,256
140870,512,208
140871,512,208
140872,512,208
140873,512,256
140874,512,256
140875,512,256
140876,512,208
140877,512,208
140878,512,256
140879,512,208
140880,512,256
140881,512,208
140882,512,208
140883,512,256
140884,512,256
140885,512,256
140886,512,208
140887,512,208
140888,512,208
140889,512,256
140890,512,256
140891,512,256
140892,512,256
140893,512,208
140894,512,256
140895,512,208
140896,512,208
140897,512,208
140898,512,208
140899,512,255
140900,512,208
140901,512,256
140902,512,208
140903,512,256
140904,512,256
140905,512,256
140906,512,256
140907,512,256
140908,512,256
140909,512,208
140910,512,256
140911,512,256
140912,512,208
140913,512,256
140914,512,256
140915,512,208
140916,512,256
140917,512,256
140918,512,208
140919,512,208
140920,512,208
140921,512,256
140922,512,256
140923,512,208
140924,512,208
140925,512,208
140926,512,208
140927,512,208
140928,512,256
140929,512,208
140930,512,208
140931,512,256
140932,512,208
140933,512,256
140934,512,256
140935,512,208
140936,512,256
140937,512,208
140938,512,256
140939,512,256
140940,512,256
140941,512,256
140942,512,208
140943,512,208
140944,512,256
140945,512,208
140946,512,208
140947,512,208
140948,512,208
140949,512,208
140950,512,208
140951,512,256
140952,512,208
140953,512,256
140954,512,256
140955,512,208
140956,512,256
140957,512,256
140958,512,256
140959,512,208
140960,512,256
140961,512,208
140962,512,208
140963,512,208
140964,512,256
140965,512,208
140966,512,256
140967,512,256
140968,512,208
140969,512,256
140970,512,208
140971,512,208
140972,512,208
140973,512,208
140974,512,256
140975,512,256
140976,512,256
140977,512,256
140978,512,208
140979,512,256
140980,512,256
140981,512,208
140982,512,208
140983,512,256
140984,512,256
140985,512,208
140986,512,208
140987,512,208
140988,512,208
140989,512,208
140990,512,208
140991,512,208
140992,512,256
140993,512,208
140994,512,256
140995,512,256
140996,512,208
140997,512,208
140998,512,208
140999,512,256
141000,512,208
141001,512,256
141002,512,256
141003,512,256
141004,512,256
141005,512,208
141006,512,208
141007,512,256
141008,512,208
141009,512,256
141010,512,256
141011,512,256
141012,512,256
141013,512,208
141014,512,256
141015,512,256
141016,512,208
141017,512,256
141018,512,208
141019,512,208
141020,512,256
141021,512,256
141022,512,208
141023,512,208
141024,512,256
141025,512,256
141026,512,208
141027,512,208
141028,512,208
141029,512,208
141030,512,208
141031,512,208
141032,512,208
141033,512,256
141034,512,208
141035,512,208
141036,512,256
141037,512,208
141038,512,256
141039,512,208
141040,512,256
141041,512,256
141042,512,256
141043,512,208
141044,512,208
141045,512,256
141046,512,208
141047,512,208
141048,512,255
141049,512,207
141050,512,256
141051,512,208
141052,512,256
141053,512,256
141054,512,256
141055,512,208
141056,512,208
141057,512,256
141058,512,208
141059,512,256
141060,512,208
141061,512,208
141062,512,256
141063,512,208
141064,512,256
141065,512,256
141066,512,256
141067,512,208
141068,512,208
141069,512,256
141070,512,208
141071,512,256
141072,512,256
141073,512,256
141074,512,256
141075,512,208
141076,512,255
141077,512,208
141078,512,208
141079,512,208
141080,512,208
141081,512,208
141082,512,208
141083,512,208
141084,512,208
141085,512,256
141086,512,208
141087,512,256
141088,512,208
141089,512,208
141090,512,256
141091,512,208
141092,512,208
141093,512,208
141094,512,256
141095,512,208
141096,512,256
141097,512,208
141098,512,208
141099,512,256
141100,512,208
141101,512,256
141102,512,208
141103,512,256
141104,512,256
141105,512,256
141106,512,208
141107,512,208
141108,512,256
141109,512,256
141110,512,208
141111,512,256
141112,512,208
141113,512,208
141114,512,256
141115,512,208
141116,512,256
141117,512,256
141118,512,208
141119,512,256
141120,512,208
141121,512,208
141122,512,256
141123,512,208
141124,512,208
141125,512,256
141126,512,208
141127,512,256
141128,512,256
141129,512,256
141130,512,256
141131,512,256
141132,512,256
141133,512,208
141134,512,256
141135,512,256
141136,512,256
141137,512,256
141138,512,208
141139,512,256
141140,512,256
141141,512,208
141142,512,256
141143,512,208
141144,512,256
141145,512,208
141146,512,208
141147,512,256
141148,512,208
141149,512,208
141150,512,256
141151,512,208
141152,512,208
141153,512,256
141154,512,256
141155,512,256
141156,512,256
141157,512,256
141158,512,256
141159,512,256
141160,512,256
141161,512,256
141162,512,208
141163,512,208
141164,512,256
141165,512,208
141166,512,256
141167,512,208
141168,512,256
141169,512,208
141170,512,208
141171,512,208
141172,512,208
141173,512,256
141174,512,256
141175,512,256
141176,512,208
141177,512,208
141178,512,208
141179,512,256
141180,512,256
141181,512,208
141182,512,256
141183,512,256
141184,512,208
141185,512,256
141186,512,256
141187,512,207
141188,512,256
141189,512,256
141190,512,208
141191,512,208
141192,512,208
141193,512,208
141194,512,208
141195,512,256
141196,512,208
141197,512,208
141198,512,208
141199,512,208
141200,512,208
141201,512,256
141202,512,256
141203,512,256
141204,512,208
141205,512,256
141206,512,208
141207,512,208
141208,512,256
141209,512,256
141210,512,208
141211,512,256
141212,512,256
141213,512,256
141214,512,256
141215,512,256
141216,512,208
141217,512,256
141218,512,208
141219,512,256
141220,512,208
141221,512,256
141222,512,208
141223,512,256
141224,512,208
141225,512,208
141226,512,256
141227,512,208
141228,512,256
141229,512,256
141230,512,256
141231,512,256
141232,512,256
141233,512,256
141234,512,256
141235,512,256
141236,512,208
141237,512,208
141238,512,256
141239,512,256
141240,512,208
141241,512,256
141242,512,256
141243,512,208
141244,512,208
141245,512,256
141246,512,256
141247,512,256
141248,512,208
141249,512,208
141250,512,208
141251,512,208
141252,512,208
141253,512,256
141254,512,256
141255,512,256
141256,512,256
141257,512,256
141258,512,208
141259,512,256
141260,512,208
141261,512,256
141262,512,208
141263,512,256
141264,512,208
141265,512,208
141266,512,208
141267,512,256
141268,512,256
141269,512,256
141270,512,208
141271,512,208
141272,512,208
141273,512,208
141274,512,208
141275,512,208
141276,512,208
141277,512,256
141278,512,256
141279,512,208
141280,512,256
141281,512,256
141282,512,256
141283,512,256
141284,512,208
141285,512,208
141286,512,256
141287,512,256
141288,512,256
141289,512,208
141290,512,256
141291,512,208
141292,512,208
141293,512,208
141294,512,208
141295,512,256
141296,512,256
141297,512,256
141298,512,256
141299,512,208
141300,512,208
141301,512,256
141302,512,256
141303,512,256
141304,512,256
141305,512,208
141306,512,208
141307,512,208
141308,512,208
141309,512,208
141310,512,208
141311,512,256
141312,512,208
141313,512,256
141314,512,256
141315,512,208
141316,512,208
141317,512,256
141318,512,256
141319,512,256
141320,512,256
141321,512,256
141322,512,208
141323,512,208
141324,512,256
141325,512,208
141326,512,208
141327,512,256
141328,512,256
141329,512,256
141330,512,256
141331,512,208
141332,512,208
141333,512,208
141334,512,256
141335,512,208
141336,512,256
141337,512,256
141338,512,208
141339,512,208
141340,512,256
141341,512,256
141342,512,256
141343,512,208
141344,512,256
141345,512,208
141346,512,208
141347,512,208
141348,512,256
141349,512,208
141350,512,208
141351,512,208
141352,512,256
141353,512,256
141354,512,256
141355,512,208
141356,512,256
141357,512,208
141358,512,256
141359,512,208
141360,512,256
141361,512,256
141362,512,256
141363,512,256
141364,512,208
141365,512,208
141366,512,256
141367,512,256
141368,512,256
141369,512,208
141370,512,256
141371,512,208
141372,512,256
141373,512,256
141374,512,256
141375,512,256
141376,512,256
141377,512,208
141378,512,256
141379,512,256
141380,512,208
141381,512,256
141382,512,208
141383,512,208
141384,512,256
141385,512,256
141386,512,256
141387,512,256
141388,512,208
141389,512,208
141390,512,208
141391,512,256
141392,512,256
141393,512,208
141394,512,208
141395,512,256
141396,512,256
141397,512,208
141398,512,208
141399,512,256
141400,512,208
141401,512,208
141402,512,208
141403,512,208
141404,512,256
141405,512,256
141406,512,208
141407,512,208
141408,512,256
141409,512,256
141410,512,208
141411,512,208
141412,512,208
141413,512,256
141414,512,256
141415,512,255
141416,512,208
141417,512,208
141418,512,256
141419,512,208
141420,512,256
141421,512,256
141422,512,256
141423,512,256
141424,512,208
141425,512,208
141426,512,256
141427,512,208
141428,512,256
141429,512,256
141430,512,208
141431,512,208
141432,512,256
141433,512,256
141434,512,208
141435,512,256
141436,512,256
141437,512,208
141438,512,208
141439,512,256
141440,512,256
141441,512,256
141442,512,208
141443,512,256
141444,512,256
141445,512,256
141446,512,256
141447,512,256
141448,512,208
141449,512,208
141450,512,208
141451,512,208
141452,512,208
141453,512,208
141454,512,256
141455,512,256
141456,512,256
141457,512,256
141458,512,256
141459,512,208
141460,512,208
141461,512,208
141462,512,256
141463,512,256
141464,512,256
141465,512,208
141466,512,256
141467,512,208
141468,512,208
141469,512,256
141470,512,256
141471,512,256
141472,512,208
141473,512,256
141474,512,256
141475,512,256
141476,512,208
141477,512,256
141478,512,256
141479,512,256
141480,512,256
141481,512,256
141482,512,208
141483,512,208
141484,512,208
141485,512,208
141486,512,256
141487,512,256
141488,512,208
141489,512,256
141490,512,256
141491,512,256
141492,512,208
141493,512,256
141494,512,256
141495,512,208
141496,512,208
141497,512,208
141498,512,256
141499,512,256
141500,512,208
141501,512,208
141502,512,208
141503,512,208
141504,512,256
141505,512,208
141506,512,208
141507,512,208
141508,512,256
141509,512,256
141510,512,256
141511,512,207
141512,512,256
141513,512,208
141514,512,256
141515,512,256
141516,512,208
141517,512,256
141518,512,208
141519,512,208
141520,512,208
141521,512,256
141522,512,256
141523,512,208
141524,512,208
141525,512,256
141526,512,208
141527,512,208
141528,512,256
141529,512,256
141530,512,208
141531,512,256
141532,512,256
141533,512,208
141534,512,208
141535,512,208
141536,512,256
141537,512,256
141538,512,208
141539,512,256
141540,512,208
141541,512,256
141542,512,208
141543,512,256
141544,512,256
141545,512,256
141546,512,208
141547,512,208
141548,512,256
141549,512,256
141550,512,256
141551,512,208
141552,512,256
141553,512,256
141554,512,208
141555,512,256
141556,512,208
141557,512,256
141558,512,256
141559,512,256
141560,512,208
141561,512,256
141562,512,256
141563,512,208
141564,512,208
141565,512,208
141566,512,208
141567,512,256
141568,512,256
141569,512,208
141570,512,256
141571,512,256
141572,512,256
141573,512,208
141574,512,256
141575,512,256
141576,512,208
141577,512,256
141578,512,208
141579,512,256
141580,512,208
141581,512,256
141582,512,255
141583,512,208
141584,512,208
141585,512,208
141586,512,256
141587,512,208
141588,512,256
141589,512,256
141590,512,256
141591,512,256
141592,512,208
141593,512,208
141594,512,208
141595,512,208
141596,512,256
141597,512,208
141598,512,256
141599,512,256
141600,512,256
141601,512,208
141602,512,256
141603,512,256
141604,512,255
141605,512,256
141606,512,256
141607,512,208
141608,512,256
141609,512,208
141610,512,208
141611,512,208
141612,512,256
141613,512,256
141614,512,208
141615,512,256
141616,512,208
141617,512,256
141618,512,208
141619,512,256
141620,512,256
141621,512,256
141622,512,256
141623,512,256
141624,512,208
141625,512,256
141626,512,256
141627,512,256
141628,512,208
141629,512,256
141630,512,256
141631,512,256
141632,512,208
141633,512,208
141634,512,208
141635,512,208
141636,512,256
141637,512,256
141638,512,208
141639,512,208
141640,512,208
141641,512,256
141642,512,256
141643,512,256
141644,512,256
141645,512,256
141646,512,208
141647,512,256
141648,512,256
141649,512,208
141650,512,256
141651,512,208
141652,512,256
141653,512,256
141654,512,208
141655,512,208
141656,512,208
141657,512,256
141658,512,256
141659,512,256
141660,512,208
141661,512,208
141662,512,256
141663,512,256
141664,512,208
141665,512,208
141666,512,208
141667,512,208
141668,512,208
141669,512,256
141670,512,256
141671,512,208
141672,512,208
141673,512,255
141674,512,256
141675,512,256
141676,512,256
141677,512,256
141678,512,208
141679,512,256
141680,512,256
141681,512,208
141682,512,208
141683,512,208
141684,512,208
141685,512,256
141686,512,256
141687,512,256
141688,512,208
141689,512,256
141690,512,256
141691,512,208
141692,512,208
141693,512,256
141694,512,256
141695,512,256
141696,512,208
141697,512,208
141698,512,208
141699,512,208
141700,512,256
141701,512,255
141702,512,256
141703,512,208
141704,512,208
141705,512,256
141706,512,256
141707,512,256
141708,512,208
141709,512,208
141710,512,256
141711,512,256
141712,512,208
141713,512,208
141714,512,208
141715,512,208
141716,512,256
141717,512,208
141718,512,208
141719,512,208
141720,512,256
141721,512,208
141722,512,256
141723,512,208
141724,512,256
141725,512,208
141726,512,208
141727,512,256
141728,512,208
141729,512,208
141730,512,256
141731,512,256
141732,512,208
141733,512,256
141734,512,208
141735,512,208
141736,512,208
141737,512,208
141738,512,256
141739,512,208
141740,512,256
141741,512,256
141742,512,208
141743,512,256
141744,512,208
141745,512,256
141746,512,256
141747,512,256
141748,512,256
141749,512,256
141750,512,256
141751,512,256
141752,512,256
141753,512,256
141754,512,208
141755,512,256
141756,512,208
141757,512,256
141758,512,256
141759,512,208
141760,512,208
141761,512,256
141762,512,256
141763,512,256
141764,512,208
141765,512,208
141766,512,208
141767,512,208
141768,512,256
141769,512,208
141770,512,208
141771,512,208
141772,512,208
141773,512,208
141774,512,208
141775,512,256
141776,512,208
141777,512,256
141778,512,256
141779,512,256
141780,512,256
141781,512,256
141782,512,256
141783,512,256
141784,512,208
141785,512,208
141786,512,208
141787,512,256
141788,512,256
141789,512,256
141790,512,256
141791,512,208
141792,512,256
141793,512,208
141794,512,256
141795,512,208
141796,512,208
141797,512,208
141798,512,208
141799,512,208
141800,512,208
141801,512,208
141802,512,256
141803,512,256
141804,512,256
141805,512,256
141806,512,256
141807,512,256
141808,512,208
141809,512,256
141810,512,208
141811,512,256
141812,512,208
141813,512,208
141814,512,256
141815,512,208
141816,512,208
141817,512,208
141818,512,256
141819,512,256
141820,512,256
141821,512,208
141822,512,208
141823,512,256
141824,512,256
141825,512,208
141826,512,208
141827,512,256
141828,512,256
141829,512,208
141830,512,208
141831,512,208
141832,512,208
141833,512,208
141834,512,256
141835,512,208
141836,512,208
141837,512,256
141838,512,256
141839,512,208
141840,512,256
141841,512,208
141842,512,208
141843,512,208
141844,512,256
141845,512,256
141846,512,256
141847,512,208
141848,512,256
141849,512,256
141850,512,256
141851,512,256
141852,512,208
141853,512,256
141854,512,208
141855,512,255
141856,512,208
141857,512,208
141858,512,256
141859,512,208
141860,512,256
141861,512,256
141862,512,256
141863,512,208
141864,512,208
141865,512,208
141866,512,256
141867,512,256
141868,512,256
141869,512,256
141870,512,208
141871,512,256
141872,512,208
141873,512,208
141874,512,208
141875,512,208
141876,512,256
141877,512,208
141878,512,208
141879,512,256
141880,512,208
141881,512,256
141882,512,256
141883,512,256
141884,512,208
141885,512,208
141886,512,208
141887,512,256
141888,512,208
141889,512,208
141890,512,256
141891,512,208
141892,512,256
141893,512,256
141894,512,208
141895,512,208
141896,512,208
141897,512,256
141898,512,208
141899,512,208
141900,512,208
141901,512,256
141902,512,256
141903,512,208
141904,512,208
141905,512,256
141906,512,256
141907,512,256
141908,512,256
141909,512,208
141910,512,256
141911,512,256
141912,512,256
141913,512,256
141914,512,256
141915,512,256
141916,512,208
141917,512,208
141918,512,208
141919,512,208
141920,512,256
141921,512,256
141922,512,256
141923,512,208
141924,512,256
141925,512,256
141926,512,208
141927,512,208
141928,512,256
141929,512,208
141930,512,208
141931,512,208
141932,512,256
141933,512,256
141934,512,208
141935,512,208
141936,512,256
141937,512,256
141938,512,208
141939,512,256
141940,512,256
141941,512,256
141942,512,256
141943,512,208
141944,512,208
141945,512,256
141946,512,256
141947,512,256
141948,512,256
141949,512,256
141950,512,208
141951,512,256
141952,512,256
141953,512,208
141954,512,256
141955,512,256
141956,512,256
141957,512,256
141958,512,256
141959,512,208
141960,512,256
141961,512,208
141962,512,208
141963,512,208
141964,512,208
141965,512,256
141966,512,256
141967,512,256
141968,512,208
141969,512,208
141970,512,208
141971,512,256
141972,512,256
141973,512,208
141974,512,256
141975,512,208
141976,512,208
141977,512,208
141978,512,208
141979,512,256
141980,512,208
141981,512,208
141982,512,208
141983,512,256
141984,512,256
141985,512,208
141986,512,208
141987,512,208
141988,512,208
141989,512,256
141990,512,208
141991,512,255
141992,512,256
141993,512,256
141994,512,208
141995,512,256
141996,512,208
141997,512,208
141998,512,256
141999,512,256
142000,512,256
142001,512,208
142002,512,256
142003,512,256
142004,512,208
142005,512,208
142006,512,208
142007,512,256
142008,512,256
142009,512,256
142010,512,256
142011,512,208
142012,512,256
142013,512,208
142014,512,208
142015,512,256
142016,512,208
142017,512,208
142018,512,256
142019,512,208
142020,512,256
142021,512,256
142022,512,208
142023,512,256
142024,512,256
142025,512,208
142026,512,208
142027,512,256
142028,512,256
142029,512,208
142030,512,208
142031,512,256
142032,512,208
142033,512,256
142034,512,208
142035,512,208
142036,512,208
142037,512,208
142038,512,256
142039,512,256
142040,512,256
142041,512,256
142042,512,256
142043,512,208
142044,512,208
142045,512,208
142046,512,208
142047,512,208
142048,512,256
142049,512,256
142050,512,256
142051,512,208
142052,512,208
142053,512,256
142054,512,256
142055,512,256
142056,512,256
142057,512,208
142058,512,256
142059,512,256
142060,512,208
142061,512,256
142062,512,208
142063,512,208
142064,512,256
142065,512,208
142066,512,208
142067,512,208
142068,512,208
142069,512,208
142070,512,255
142071,512,256
142072,512,256
142073,512,208
142074,512,208
142075,512,208
142076,512,208
142077,512,256
142078,512,256
142079,512,256
142080,512,208
142081,512,208
142082,512,208
142083,512,256
142084,512,256
142085,512,256
142086,512,208
142087,512,208
142088,512,256
142089,512,256
142090,512,256
142091,512,208
142092,512,208
142093,512,208
142094,512,208
142095,512,208
142096,512,208
142097,512,256
142098,512,256
142099,512,256
142100,512,208
142101,512,208
142102,512,256
142103,512,208
142104,512,208
142105,512,208
142106,512,208
142107,512,256
142108,512,208
142109,512,208
142110,512,256
142111,512,208
142112,512,208
142113,512,208
142114,512,208
142115,512,256
142116,512,256
142117,512,208
142118,512,256
142119,512,256
142120,512,256
142121,512,256
142122,512,208
142123,512,256
142124,512,256
142125,512,208
142126,512,256
142127,512,256
142128,512,208
142129,512,256
142130,512,256
142131,512,208
142132,512,256
142133,512,256
142134,512,256
142135,512,208
142136,512,256
142137,512,208
142138,512,256
142139,512,256
142140,512,208
142141,512,256
142142,512,256
142143,512,208
142144,512,208
142145,512,208
142146,512,208
142147,512,208
142148,512,208
142149,512,256
142150,512,208
142151,512,208
142152,512,256
142153,512,256
142154,512,256
142155,512,208
142156,512,208
142157,512,256
142158,512,256
142159,512,256
142160,512,256
142161,512,208
142162,512,256
142163,512,256
142164,512,208
142165,512,208
142166,512,208
142167,512,256
142168,512,256
142169,512,208
142170,512,208
142171,512,208
142172,512,208
142173,512,208
142174,512,256
142175,512,208
142176,512,256
142177,512,208
142178,512,208
142179,512,256
142180,512,208
142181,512,256
142182,512,208
142183,512,208
142184,512,256
142185,512,208
142186,512,256
142187,512,208
142188,512,256
142189,512,256
142190,512,256
142191,512,208
142192,512,208
142193,512,208
142194,512,208
142195,512,256
142196,512,208
142197,512,256
142198,512,208
142199,512,208
142200,512,208
142201,512,256
142202,512,208
142203,512,256
142204,512,256
142205,512,208
142206,512,208
142207,512,208
142208,512,208
142209,512,256
142210,512,256
142211,512,208
142212,512,208
142213,512,256
142214,512,256
142215,512,256
142216,512,256
142217,512,256
142218,512,208
142219,512,256
142220,512,208
142221,512,256
142222,512,256
142223,512,208
142224,512,256
142225,512,208
142226,512,207
142227,512,256
142228,512,256
142229,512,208
142230,512,256
142231,512,208
142232,512,256
142233,512,256
142234,512,208
142235,512,208
142236,512,208
142237,512,256
142238,512,208
142239,512,256
142240,512,255
142241,512,208
142242,512,256
142243,512,208
142244,512,208
142245,512,256
142246,512,256
142247,512,256
142248,512,256
142249,512,208
142250,512,208
142251,512,208
142252,512,256
142253,512,208
142254,512,208
142255,512,256
142256,512,256
142257,512,256
142258,512,208
142259,512,256
142260,512,256
142261,512,208
142262,512,256
142263,512,256
142264,512,208
142265,512,208
142266,512,208
142267,512,208
142268,512,256
142269,512,208
142270,512,256
142271,512,256
142272,512,256
142273,512,208
142274,512,208
142275,512,208
142276,512,256
142277,512,255
142278,512,208
142279,512,256
142280,512,256
142281,512,256
142282,512,208
142283,512,208
142284,512,208
142285,512,256
142286,512,256
142287,512,208
142288,512,208
142289,512,208
142290,512,256
142291,512,256
142292,512,256
142293,512,256
142294,512,208
142295,512,208
142296,512,208
142297,512,208
142298,512,256
142299,512,256
142300,512,256
142301,512,208
142302,512,256
142303,512,208
142304,512,256
142305,512,256
142306,512,256
142307,512,256
142308,512,256
142309,512,256
142310,512,256
142311,512,256
142312,512,255
142313,512,208
142314,512,208
142315,512,256
142316,512,256
142317,512,208
142318,512,256
142319,512,208
142320,512,256
142321,512,208
142322,512,256
142323,512,208
142324,512,256
142325,512,208
142326,512,208
142327,512,256
142328,512,208
142329,512,208
142330,512,256
142331,512,256
142332,512,256
142333,512,256
142334,512,208
142335,512,256
142336,512,208
142337,512,208
142338,512,256
142339,512,256
142340,512,208
142341,512,256
142342,512,256
142343,512,256
142344,512,208
142345,512,256
142346,512,256
142347,512,256
142348,512,256
142349,512,256
142350,512,208
142351,512,256
142352,512,256
142353,512,208
142354,512,256
142355,512,256
142356,512,208
142357,512,208
142358,512,256
142359,512,208
142360,512,208
142361,512,256
142362,512,256
142363,512,208
142364,512,256
142365,512,208
142366,512,208
142367,512,208
142368,512,208
142369,512,208
142370,512,256
142371,512,256
142372,512,208
142373,512,208
142374,512,208
142375,512,256
142376,512,256
142377,512,208
142378,512,208
142379,512,208
142380,512,208
142381,512,256
142382,512,256
142383,512,208
142384,512,256
142385,512,208
142386,512,208
142387,512,256
142388,512,256
142389,512,256
142390,512,256
142391,512,208
142392,512,208
142393,512,256
142394,512,256
142395,512,256
142396,512,208
142397,512,208
142398,512,208
142399,512,208
142400,512,256
142401,512,256
142402,512,208
142403,512,208
142404,512,208
142405,512,256
142406,512,256
142407,512,208
142408,512,208
142409,512,208
142410,512,256
142411,512,256
142412,512,208
142413,512,208
142414,512,208
142415,512,256
142416,512,256
142417,512,256
142418,512,256
142419,512,208
142420,512,208
142421,512,256
142422,512,256
142423,512,208
142424,512,256
142425,512,256
142426,512,208
142427,512,256
142428,512,208
142429,512,208
142430,512,256
142431,512,256
142432,512,256
142433,512,208
142434,512,256
142435,512,256
142436,512,256
142437,512,256
142438,512,256
142439,512,256
142440,512,208
142441,512,208
142442,512,256
142443,512,208
142444,512,256
142445,512,256
142446,512,256
142447,512,208
142448,512,256
142449,512,208
142450,512,256
142451,512,256
142452,512,208
142453,512,208
142454,512,256
142455,512,256
142456,512,256
142457,512,256
142458,512,256
142459,512,256
142460,512,256
142461,512,208
142462,512,256
142463,512,256
142464,512,208
142465,512,256
142466,512,208
142467,512,256
142468,512,208
142469,512,256
142470,512,256
142471,512,208
142472,512,208
142473,512,208
142474,512,256
142475,512,208
142476,512,256
142477,512,208
142478,512,256
142479,512,208
142480,512,208
142481,512,208
142482,512,208
142483,512,256
142484,512,208
142485,512,256
142486,512,256
142487,512,208
142488,512,256
142489,512,208
142490,512,256
142491,512,256
142492,512,256
142493,512,256
142494,512,256
142495,512,208
142496,512,208
142497,512,208
142498,512,256
